Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
1208,"Village/Town-wise Primary Census Abstract, 2011 - Karbi Anglong District of ASSAM",a351f3b7-1c5c-483d-acf0-68bf57a5213b,2020-04-09,185,0
1209,"Village/Town-wise Primary Census Abstract, 2011 - Bongaigaon District of ASSAM",aafe95b9-2185-44cc-acb1-c5675c55fe54,2020-04-09,263,0
1210,"Village/Town-wise Primary Census Abstract, 2011 - Goalpara District of ASSAM",68cfbfc4-0c28-492d-b3a7-01b1186dec8d,2020-04-09,400,0
1211,"Village/Town-wise Primary Census Abstract, 2011 - Janjgir - Champa District of CHHATTISGARH",cb01fad6-4ab8-4e41-ada5-0ad4426f7ab0,2020-04-23,176,0
1212,"Village/Town-wise Primary Census Abstract, 2011 - Bilaspur District of CHHATTISGARH",d7e2ef46-7d94-46c2-b778-f4d527bdf5f8,2020-04-23,419,0
1213,"Village/Town-wise Primary Census Abstract, 2011 - Kabeerdham District of CHHATTISGARH",f2208cd3-41c5-422a-8ef7-45a97984eede,2020-04-23,100,0
1214,"Village/Town-wise Primary Census Abstract, 2011 - Rajnandgaon District of CHHATTISGARH",e20d5054-f8d2-4a3d-943c-b5461f839c8d,2020-04-23,471,0
1215,"Village/Town-wise Primary Census Abstract, 2011 - Durg District of CHHATTISGARH",12f0f89b-572f-4475-bc06-c8955c4d0395,2020-04-23,139,0
1216,"Village/Town-wise Primary Census Abstract, 2011 - Raipur District of CHHATTISGARH",38b39a33-1f46-4440-bc30-976c2c901443,2020-04-23,499,0
1217,"Village/Town-wise Primary Census Abstract, 2011 - Mahasamund District of CHHATTISGARH",286b3e62-3900-4bea-bbb1-c264e171cfa4,2020-04-23,153,0
1218,"Village/Town-wise Primary Census Abstract, 2011 - Dhamtari District of CHHATTISGARH",dc2f932a-bc90-45ed-aca8-b225ed9ccfa1,2020-04-23,173,0
1219,"Village/Town-wise Primary Census Abstract, 2011 - Uttar Bastar Kanker District of CHHATTISGARH",1b105b71-82df-43f4-96af-59977736a257,2020-04-23,248,0
1220,"Village/Town-wise Primary Census Abstract, 2011 - Bastar District of CHHATTISGARH",b686ff2b-1620-42da-8bb6-7a63260405dc,2020-04-23,118,0
1221,"Village/Town-wise Primary Census Abstract, 2011 - Narayanpur District of CHHATTISGARH",96bc15a0-6fd6-4339-ab61-104700dcaacf,2020-04-23,112,0
1222,"Village/Town-wise Primary Census Abstract, 2011 - Dakshin Bastar Dantewada District of CHHATTISGARH",9c443642-2888-460b-a842-cb82dcdbdb80,2020-04-23,52,0
1223,"Village/Town-wise Primary Census Abstract, 2011 - Koriya District of CHHATTISGARH",b18ee796-1a6f-4f61-8c7f-aebd3ba06651,2020-04-23,205,0
1224,"Village/Town-wise Primary Census Abstract, 2011 - Bijapur District of CHHATTISGARH",ab0de914-4609-479b-8989-7dd446138aa7,2020-04-23,324,0
1225,"Village/Town-wise Primary Census Abstract, 2011 - Surguja District of CHHATTISGARH",45477645-ce64-4e99-96cf-4df6bb1699fb,2020-04-23,61,0
1226,"Village/Town-wise Primary Census Abstract, 2011 - Jashpur District of CHHATTISGARH",8ad230e6-8ea8-4021-847b-2be0ea331259,2020-04-23,248,0
1227,"Village/Town-wise Primary Census Abstract, 2011 - Raigarh District of CHHATTISGARH",fbe91c1f-de7c-41b0-978d-382eda89a0c1,2020-04-23,326,0
1228,"Village/Town-wise Primary Census Abstract, 2011 - Korba District of CHHATTISGARH",f3fabd83-350b-48c5-9602-597c9295aa68,2020-04-23,278,0
1229,"Village/Town-wise Primary Census Abstract, 2011 - Gurgaon District of HARYANA",629da5a8-99e7-4b49-a4ed-d17ad9e979ed,2020-03-16,470,0
1230,"Village/Town-wise Primary Census Abstract, 2011 - Ambala District of HARYANA",c0e37cbe-bcc9-4e56-a4a8-9b901282413d,2020-03-16,427,0
1231,"Village/Town-wise Primary Census Abstract, 2011 - Mewat District of HARYANA",a92ff08c-5a55-4442-b4d1-beb32ea5e8d0,2020-03-16,355,0
1232,"Village/Town-wise Primary Census Abstract, 2011 - Yamunanagar District of HARYANA",6d7d0a64-68f3-4c7b-b222-5ea7dd50dbb5,2020-03-16,122,0
1233,"Village/Town-wise Primary Census Abstract, 2011 - Faridabad District of HARYANA",ce876d61-e4ef-4287-be60-a0473700a3e7,2020-03-16,78,0
1234,"Village/Town-wise Primary Census Abstract, 2011 - Kurukshetra District of HARYANA",6221622d-2b3b-496b-ae54-78b7815062ea,2020-03-16,97,0
1235,"Village/Town-wise Primary Census Abstract, 2011 - Palwal District of HARYANA",6d988c6c-2350-4d57-9175-2faf5057b7af,2020-03-16,329,0
1236,"Village/Town-wise Primary Census Abstract, 2011 - Kaithal District of HARYANA",cb8a5a34-50c9-477c-9ea5-d07ae84f60d2,2020-03-16,252,0
1237,"Village/Town-wise Primary Census Abstract, 2011 - Karnal District of HARYANA",540b6a88-8114-438b-848e-267dd2b83894,2020-03-16,285,0
1238,"Village/Town-wise Primary Census Abstract, 2011 - Panipat District of HARYANA",2e614c42-f061-40e4-8a33-2aca9772fa92,2020-03-16,392,0
1239,"Village/Town-wise Primary Census Abstract, 2011 - Sonipat District of HARYANA",843048aa-4a83-427d-983c-608bd2fd3728,2020-03-16,416,0
1240,"Village/Town-wise Primary Census Abstract, 2011 - Jind District of HARYANA",73d83f48-24e1-461f-8c90-e81277952646,2020-03-16,314,0
1241,"Village/Town-wise Primary Census Abstract, 2011 - Fatehabad District of HARYANA",58403899-e4a1-49ea-8a61-3cfc83c397b8,2020-03-16,152,0
1242,"Village/Town-wise Primary Census Abstract, 2011 - Sirsa District of HARYANA",ca82fe99-5e32-4f10-865c-fec2f6e955f1,2020-03-16,140,0
1243,"Village/Town-wise Primary Census Abstract, 2011 - Hisar District of HARYANA",fccc1be8-9f2b-469b-bd7d-9dddcd3cc850,2020-03-16,230,0
1244,"Village/Town-wise Primary Census Abstract, 2011 - Bhiwani District of HARYANA",842fe7ce-74e5-4584-8933-05b10dad9cb9,2020-03-16,341,0
1245,"Village/Town-wise Primary Census Abstract, 2011 - Rohtak District of HARYANA",589d0b66-fe72-458c-a421-6ebce9a137cd,2020-03-16,241,0
1246,"Village/Town-wise Primary Census Abstract, 2011 - Jhajjar District of HARYANA",b32074f0-dd2c-4ea0-bb82-2b49476da291,2020-03-16,301,0
1247,"Village/Town-wise Primary Census Abstract, 2011 - Mahendragarh District of HARYANA",21533a30-707f-461d-bdf3-e78e4cd15080,2020-03-16,224,0
1248,"Village/Town-wise Primary Census Abstract, 2011 - Rewari District of HARYANA",e9de2121-cf20-4f14-9cc0-9d372fdbdcbf,2020-03-16,85,0
1249,"Village/Town-wise Primary Census Abstract, 2011 - Panchkula District of HARYANA",edd72553-610d-41ee-9ae6-d68b96b236b0,2020-03-16,88,0
1250,"Village/Town-wise Primary Census Abstract, 2011 - Champawat District of UTTARAKHAND",5a31f761-c489-4a4a-87f8-b5fd1837e774,2020-03-16,156,0
1251,"Village/Town-wise Primary Census Abstract, 2011 - Udham Singh Nagar District of UTTARAKHAND",c8410d52-8200-4fce-946b-c91cb413386f,2020-03-16,356,0
1252,"Village/Town-wise Primary Census Abstract, 2011 - Solan District of HIMACHAL PRADESH",6a7161b3-68ae-42bb-ba3e-01fe85fb027c,2020-03-16,426,0
1253,"Village/Town-wise Primary Census Abstract, 2011 - Sirmaur District of HIMACHAL PRADESH",9104f6bf-0e97-4f40-b058-34e9dd37c282,2020-03-16,359,0
1254,"Village/Town-wise Primary Census Abstract, 2011 - Shimla District of HIMACHAL PRADESH",a5fe0219-9d81-406a-9773-6ae7cd73497e,2020-03-16,91,0
1255,"Village/Town-wise Primary Census Abstract, 2011 - Kinnaur District of HIMACHAL PRADESH",d5d89239-df20-4ee4-9fec-c4932db9c90a,2020-03-16,142,0
1256,"Village/Town-wise Primary Census Abstract, 2011 - Kangra District of HIMACHAL PRADESH",677a591d-d28a-4416-ad6a-c130e336a39c,2020-03-16,85,0
1257,"Village/Town-wise Primary Census Abstract, 2011 - Lahul & Spiti District of HIMACHAL PRADESH",dce3efd8-f9b3-485e-8457-ee54cf6b8374,2020-03-16,216,0
1258,"Village/Town-wise Primary Census Abstract, 2011 - Kullu District of HIMACHAL PRADESH",1952a3ce-044c-415d-beac-a82adaf9c1e5,2020-03-16,359,0
1259,"Village/Town-wise Primary Census Abstract, 2011 - Mandi District of HIMACHAL PRADESH",af3ec64a-9f01-428c-896f-6c636598767c,2020-03-16,434,0
1260,"Village/Town-wise Primary Census Abstract, 2011 - Hamirpur District of HIMACHAL PRADESH",1b5d0d3c-076e-4075-98ba-3e1d11fb3fa3,2020-03-16,155,0
1261,"Village/Town-wise Primary Census Abstract, 2011 - Una District of HIMACHAL PRADESH",6c61d70d-00fb-4d42-871a-0f79c765b1fd,2020-03-16,405,0
1262,"Village/Town-wise Primary Census Abstract, 2011 - Bilaspur District of HIMACHAL PRADESH",6b41e030-61a4-438a-84f0-c8c896ce0be2,2020-03-16,480,0
1263,"Village/Town-wise Primary Census Abstract, 2011 - Chamba District of HIMACHAL PRADESH",a2a0e61c-0518-48c1-b8c1-5ac9fc7cf521,2020-03-16,437,0
1264,"Village/Town-wise Primary Census Abstract, 2011 - Patna District of BIHAR",da84b0bf-cc46-46e0-9391-fb3908dcdb1c,2020-03-12,422,0
1265,"Village/Town-wise Primary Census Abstract, 2011 - Saharsa District of BIHAR",a286d5ec-3c81-4eee-abf2-ce1684113ea8,2020-03-12,86,0
1266,"Village/Town-wise Primary Census Abstract, 2011 - Bhojpur District of BIHAR",bd7408e5-412b-440a-b228-9bc6a09255d3,2020-03-12,269,0
1267,"Village/Town-wise Primary Census Abstract, 2011 - Buxar District of BIHAR",6fded94c-f2ed-4894-9812-0b1075006e79,2020-03-12,394,0
1268,"Village/Town-wise Primary Census Abstract, 2011 - Muzaffarpur District of BIHAR",062a8cf5-afa2-4fa8-969b-1abee9d08926,2020-03-12,95,0
1269,"Village/Town-wise Primary Census Abstract, 2011 - Kaimur (Bhabua) District of BIHAR",f0cefbb7-7095-4daa-8aaa-55e0ec577a7b,2020-03-12,235,0
1270,"Village/Town-wise Primary Census Abstract, 2011 - Rohtas District of BIHAR",17d07176-1e70-4ee5-a86e-7746c89a8e6f,2020-03-12,255,0
1271,"Village/Town-wise Primary Census Abstract, 2011 - Siwan District of BIHAR",c504dc20-8f8f-4b8a-a77f-23bbd6fa8e8c,2020-03-12,174,0
1272,"Village/Town-wise Primary Census Abstract, 2011 - Aurangabad District of BIHAR",3bbf56ee-4ee8-4d5a-b6e4-309b274f6eda,2020-03-12,93,0
1273,"Village/Town-wise Primary Census Abstract, 2011 - Saran District of BIHAR",b755579c-5dac-4c6d-b6c1-2cb9164c4695,2020-03-12,235,0
1274,"Village/Town-wise Primary Census Abstract, 2011 - Gaya District of BIHAR",fef4ecfd-b0cd-4ac3-ba84-8d5ef2887e21,2020-03-12,371,0
1275,"Village/Town-wise Primary Census Abstract, 2011 - Purba Champaran District of BIHAR",25e8b9b8-f02e-4b59-9c3d-180527b5bb1d,2020-03-12,329,0
1276,"Village/Town-wise Primary Census Abstract, 2011 - Nawada District of BIHAR",f00e3848-895b-4e19-becc-872323414260,2020-03-12,169,0
1277,"Village/Town-wise Primary Census Abstract, 2011 - Samastipur District of BIHAR",21040ae3-c1e0-467e-86cc-89e413408619,2020-03-12,177,0
1278,"Village/Town-wise Primary Census Abstract, 2011 - Sheohar District of BIHAR",bb7a45e2-0567-44a5-b593-badba81218e4,2020-03-12,322,0
1279,"Village/Town-wise Primary Census Abstract, 2011 - Jamui District of BIHAR",9a68f749-7f7e-4a34-9563-01e67d9ca52c,2020-03-12,90,0
1280,"Village/Town-wise Primary Census Abstract, 2011 - Sitamarhi District of BIHAR",ef163c32-696b-4e66-b560-10be99be4dac,2020-03-12,499,0
1281,"Village/Town-wise Primary Census Abstract, 2011 - Khagaria District of BIHAR",6d4c4231-da67-4517-87c9-6fb044aefab7,2020-03-12,159,0
1282,"Village/Town-wise Primary Census Abstract, 2011 - Madhubani District of BIHAR",294b171a-c949-47d0-ac65-e2ac6d463a29,2020-03-12,474,0
1283,"Village/Town-wise Primary Census Abstract, 2011 - Bhagalpur District of BIHAR",5c182e36-6e03-4b8a-9f7b-6b16c255f4a5,2020-03-12,373,0
1284,"Village/Town-wise Primary Census Abstract, 2011 - Supaul District of BIHAR",6c319e90-9238-407a-b17d-fc7ec39e5361,2020-03-12,441,0
1285,"Village/Town-wise Primary Census Abstract, 2011 - Araria District of BIHAR",11f79aa9-d6d6-4bee-991a-0d551ce43f34,2020-03-12,409,0
1286,"Village/Town-wise Primary Census Abstract, 2011 - Kishanganj District of BIHAR",0d72549e-bc19-4ecd-bbd2-837696ea2d7d,2020-03-12,105,0
1287,"Village/Town-wise Primary Census Abstract, 2011 - Lakhisarai District of BIHAR",edb330fb-3e1e-4b54-835a-bf24e84e51cc,2020-03-12,198,0
1288,"Village/Town-wise Primary Census Abstract, 2011 - Purnia District of BIHAR",ce76bb8c-2eaa-4f32-a6bd-fa2338321a46,2020-03-12,164,0
1289,"Village/Town-wise Primary Census Abstract, 2011 - Sheikhpura District of BIHAR",0aedc54a-ca94-435a-bc41-b0a5daf0eba4,2020-03-12,220,0
1290,"Village/Town-wise Primary Census Abstract, 2011 - Katihar District of BIHAR",762a484a-0cdf-426d-bec7-b718bfbfb166,2020-03-12,153,0
1291,"Village/Town-wise Primary Census Abstract, 2011 - Nalanda District of BIHAR",b27ccd6c-5134-4152-8136-a837c397c345,2020-03-12,108,0
1292,"Village/Town-wise Primary Census Abstract, 2011 - Madhepura District of BIHAR",e493520d-92e8-4ec8-87fc-aed7586b86a2,2020-03-12,420,0
1293,"Village/Town-wise Primary Census Abstract, 2011 - Pashchim Champaran District of BIHAR",aa204a5a-479c-41d0-a004-ed39e1444563,2020-03-12,483,0
1294,"Village/Town-wise Primary Census Abstract, 2011 - Darbhanga District of BIHAR",5cfbe07f-3bb6-4263-adc0-d4dc0cde7937,2020-03-12,424,0
1295,"Village/Town-wise Primary Census Abstract, 2011 - Munger District of BIHAR",e932d590-dfe4-4f61-beec-8ffe5c4cf9e9,2020-03-12,313,0
1296,"Village/Town-wise Primary Census Abstract, 2011 - Gopalganj District of BIHAR",b573eb75-cdb7-4294-ba3f-2a85212fe71a,2020-03-12,364,0
1297,"Village/Town-wise Primary Census Abstract, 2011 - Arwal District of BIHAR",5dac7e55-bdc2-494b-a62c-e53a3bcac82d,2020-03-12,190,0
1298,"Village/Town-wise Primary Census Abstract, 2011 - Vaishali District of BIHAR",f30c08e0-fe35-42fb-8ac5-9429627f850f,2020-03-12,464,0
1299,"Village/Town-wise Primary Census Abstract, 2011 - Begusarai District of BIHAR",d2febae8-f0ed-40de-bee6-3280bc89600f,2020-03-12,73,0
1300,"Village/Town-wise Primary Census Abstract, 2011 - Banka District of BIHAR",2631484e-82bd-4192-9f19-0c0dacea1158,2020-03-12,152,0
1301,"Village/Town-wise Primary Census Abstract, 2011 - Jehanabad District of BIHAR",59e9c44e-98e9-4a03-9a35-2a579c96a938,2020-03-12,331,0
1302,"Village/Town-wise Primary Census Abstract, 2011 - North District District of SIKKIM",788bf63e-053c-49a1-b6b2-e3c24c605c45,2020-03-12,244,0
1303,"Village/Town-wise Primary Census Abstract, 2011 - South District District of SIKKIM",9068dc9c-9fe0-4c39-85fa-88d789450ae9,2020-03-12,125,0
1304,"Village/Town-wise Primary Census Abstract, 2011 - East District District of SIKKIM",a4972eb9-b66c-45c9-93e3-7785ecf574c7,2020-03-12,497,0
1305,"Village/Town-wise Primary Census Abstract, 2011 - West District District of SIKKIM",66b26359-cc62-4629-af7e-f9703dc21a1b,2020-03-12,187,0
1306,"Village/Town-wise Primary Census Abstract, 2011 - Karaikal District of PUDUCHERRY",a1436758-93c5-412c-8927-bb458b742f6c,2020-03-12,132,0
1307,"Village/Town-wise Primary Census Abstract, 2011 - Puducherry District of PUDUCHERRY",ff4ff87e-ffd9-48c3-a5b4-8d06c256f323,2020-03-12,377,0
1308,"Village/Town-wise Primary Census Abstract, 2011 - Hyderabad District of ANDHRA PRADESH",a8ef7ba7-1dfe-4c75-83b7-faa5c65aafcd,2020-03-12,113,0
1309,"Village/Town-wise Primary Census Abstract, 2011 - Rangareddy District of ANDHRA PRADESH",fdea2ccc-ab4e-4087-8d11-9492903a1dfe,2020-03-12,316,0
1310,"Village/Town-wise Primary Census Abstract, 2011 - Chittoor District of ANDHRA PRADESH",ac0794fb-8750-484d-a19a-c7b467b921e2,2020-03-12,491,0
1311,"Village/Town-wise Primary Census Abstract, 2011 - Nalgonda District of ANDHRA PRADESH",554c56e3-8599-4758-b805-dfaffb14f9ba,2020-03-12,307,0
1312,"Village/Town-wise Primary Census Abstract, 2011 - Warangal District of ANDHRA PRADESH",5a2489f6-92fa-42b7-bbde-d9179da476a6,2020-03-12,352,0
1313,"Village/Town-wise Primary Census Abstract, 2011 - Khammam District of ANDHRA PRADESH",46f7da99-e430-41e7-a010-b9cc0cedb940,2020-03-12,243,0
1314,"Village/Town-wise Primary Census Abstract, 2011 - Visakhapatnam District of ANDHRA PRADESH",7360817d-7c02-4e0d-9143-976741df656e,2020-03-12,345,0
1315,"Village/Town-wise Primary Census Abstract, 2011 - Karimnagar District of ANDHRA PRADESH",c8f7391e-2562-4821-b232-71a24d09ff4d,2020-03-12,255,0
1316,"Village/Town-wise Primary Census Abstract, 2011 - Mahbubnagar District of ANDHRA PRADESH",d7eb686a-2ff3-4536-a023-34c6b1240182,2020-03-12,169,0
1317,"Village/Town-wise Primary Census Abstract, 2011 - East Godavari District of ANDHRA PRADESH",a718f176-d7e1-4519-8160-29f3888f5ba9,2020-03-12,205,0
1318,"Village/Town-wise Primary Census Abstract, 2011 - Kurnool District of ANDHRA PRADESH",c38d3ae9-3de3-4b03-b607-380e821d55bf,2020-03-12,362,0
1319,"Village/Town-wise Primary Census Abstract, 2011 - Y.S.R. District of ANDHRA PRADESH",a0fa08a6-38db-44a2-b4fc-a5b67af2e3fc,2020-03-12,439,0
1320,"Village/Town-wise Primary Census Abstract, 2011 - Vizianagaram District of ANDHRA PRADESH",db6e315a-950c-4189-a32b-72237100443b,2020-03-12,220,0
1321,"Village/Town-wise Primary Census Abstract, 2011 - Medak District of ANDHRA PRADESH",a4050b33-4f70-4fbf-9f6e-630c3c47f9f4,2020-03-12,137,0
1322,"Village/Town-wise Primary Census Abstract, 2011 - Nizamabad District of ANDHRA PRADESH",41750387-9dd9-43b6-bc06-e701d6c6723f,2020-03-12,81,0
1323,"Village/Town-wise Primary Census Abstract, 2011 - Anantapur District of ANDHRA PRADESH",34b4534e-2cd6-4d3f-8ea5-733c11f9b8fc,2020-03-12,219,0
1324,"Village/Town-wise Primary Census Abstract, 2011 - West Godavari District of ANDHRA PRADESH",36888f05-26da-49f1-84d7-a49d3a774099,2020-03-12,266,0
1325,"Village/Town-wise Primary Census Abstract, 2011 - Krishna District of ANDHRA PRADESH",69c27e59-6fce-4755-88dc-586223e5f846,2020-03-12,485,0
1326,"Village/Town-wise Primary Census Abstract, 2011 - Adilabad District of ANDHRA PRADESH",43ee718d-fe5d-4b55-838d-3384d1504ff0,2020-03-12,67,0
1327,"Village/Town-wise Primary Census Abstract, 2011 - Guntur District of ANDHRA PRADESH",ee9180b9-8fb4-46aa-a203-c3ab52baace1,2020-03-12,173,0
1328,"Village/Town-wise Primary Census Abstract, 2011 - Prakasam District of ANDHRA PRADESH",e3569fca-a1d6-48b0-9a22-6de5c17e57f0,2020-03-12,237,0
1329,"Village/Town-wise Primary Census Abstract, 2011 - Sri Potti Sriramulu Nellore District of ANDHRA PRADESH",2c532925-19dd-48ad-b65b-9242d9998dcd,2020-03-12,401,0
1330,"Village/Town-wise Primary Census Abstract, 2011 - Srikakulam District of ANDHRA PRADESH",f73eaad5-395e-4e11-af4e-ee21eab5225a,2020-03-12,174,0
1331,"Village/Town-wise Primary Census Abstract, 2011 - Senapati District of MANIPUR",9e599f66-9ae9-407b-9c3d-194eb234baff,2020-03-12,68,0
1332,"Village/Town-wise Primary Census Abstract, 2011 - Tamenglong District of MANIPUR",7cc5c410-d0d7-491f-896f-51664442ec9d,2020-03-12,60,0
1333,"Village/Town-wise Primary Census Abstract, 2011 - Churachandpur District of MANIPUR",955cfce4-a4dd-478b-ae03-c63b9916b165,2020-03-12,316,0
1334,"Village/Town-wise Primary Census Abstract, 2011 - Bishnupur District of MANIPUR",7c909da7-15ab-448d-ba9d-a4e670d1a54a,2020-03-12,132,0
